Date,Adj Close,Close,High,Low,Open,Volume
2008-12-31,90.6500015258789,90.6500015258789,90.93000030517578,90.12699890136719,90.30999755859375,0.0
2009-01-01,90.66699981689453,90.66699981689453,91.25,87.55999755859375,90.6500015258789,0.0
2009-01-02,91.79000091552734,91.79000091552734,92.37000274658203,90.66000366210938,90.66000366210938,0.0
2009-01-05,93.21700286865234,93.21700286865234,93.52999877929688,91.75,92.05000305175781,0.0
2009-01-06,93.37999725341797,93.37999725341797,94.56600189208984,92.87000274658203,93.22000122070312,0.0
2009-01-07,92.68000030517578,92.68000030517578,94.05999755859375,92.41999816894531,93.36599731445312,0.0
2009-01-08,91.36000061035156,91.36000061035156,92.88600158691406,90.8499984741211,92.72100067138672,0.0
2009-01-09,90.37000274658203,90.37000274658203,91.55000305175781,90.1500015258789,91.37000274658203,0.0
2009-01-12,89.43000030517578,89.43000030517578,90.2239990234375,88.89099884033203,90.12699890136719,0.0
2009-01-13,89.34100341796875,89.34100341796875,89.84200286865234,88.81999969482422,89.41999816894531,0.0
2009-01-14,89.16000366210938,89.16000366210938,89.94999694824219,88.62000274658203,89.36000061035156,0.0
2009-01-15,89.94000244140625,89.94000244140625,90.0,88.52999877929688,89.16799926757812,0.0
2009-01-16,90.9000015258789,90.9000015258789,90.9000015258789,89.8499984741211,89.94999694824219,0.0
2009-01-19,90.62000274658203,90.62000274658203,91.2300033569336,90.16899871826172,91.19599914550781,0.0
2009-01-20,89.80999755859375,89.80999755859375,90.94300079345703,89.68000030517578,90.62000274658203,0.0
2009-01-21,89.05000305175781,89.05000305175781,90.06600189208984,87.27999877929688,89.80999755859375,0.0
2009-01-22,89.1259994506836,89.1259994506836,89.47100067138672,88.09400177001953,89.0719985961914,0.0
2009-01-23,88.76000213623047,88.76000213623047,89.43599700927734,88.05999755859375,89.13400268554688,0.0
2009-01-26,89.23999786376953,89.23999786376953,89.60600280761719,88.44000244140625,88.51300048828125,0.0
2009-01-27,89.33000183105469,89.33000183105469,90.04100036621094,88.48999786376953,89.2300033569336,0.0
2009-01-28,90.46199798583984,90.46199798583984,90.58000183105469,88.94000244140625,89.33100128173828,0.0
2009-01-29,89.91000366210938,89.91000366210938,90.58000183105469,89.54000091552734,90.45500183105469,0.0
2009-01-30,89.9000015258789,89.9000015258789,90.02999877929688,89.19999694824219,89.91100311279297,0.0
2009-02-02,89.36000061035156,89.36000061035156,89.97000122070312,88.8239974975586,89.67900085449219,0.0
2009-02-03,89.37000274658203,89.37000274658203,89.91999816894531,88.58999633789062,89.36000061035156,0.0
2009-02-04,89.41999816894531,89.41999816894531,89.76000213623047,88.86000061035156,89.38999938964844,0.0
2009-02-05,91.1500015258789,91.1500015258789,91.9469985961914,89.2300033569336,89.41999816894531,0.0
2009-02-06,91.91999816894531,91.91999816894531,92.18000030517578,90.7699966430664,91.1510009765625,0.0
2009-02-09,91.30999755859375,91.30999755859375,92.08999633789062,90.91000366210938,92.02999877929688,0.0
2009-02-10,90.44400024414062,90.44400024414062,91.61900329589844,90.13800048828125,91.322998046875,0.0
2009-02-11,90.29000091552734,90.29000091552734,90.69999694824219,89.74199676513672,90.41999816894531,0.0
2009-02-12,90.66999816894531,90.66999816894531,91.05400085449219,89.76000213623047,90.24600219726562,0.0
2009-02-13,91.86000061035156,91.86000061035156,92.13999938964844,90.54000091552734,90.66400146484375,0.0
2009-02-16,91.70999908447266,91.70999908447266,92.04000091552734,91.44000244140625,91.45500183105469,0.0
2009-02-17,92.2760009765625,92.2760009765625,92.72000122070312,91.62000274658203,91.72000122070312,0.0
2009-02-18,93.62999725341797,93.62999725341797,93.91000366210938,92.10199737548828,92.27999877929688,0.0
2009-02-19,94.01100158691406,94.01100158691406,94.43000030517578,93.30999755859375,93.63099670410156,0.0
2009-02-20,93.33999633789062,93.33999633789062,94.35299682617188,92.63999938964844,94.04000091552734,0.0
2009-02-23,94.4000015258789,94.4000015258789,94.91500091552734,92.76000213623047,93.45099639892578,0.0
2009-02-24,96.55000305175781,96.55000305175781,96.93000030517578,94.25,94.38899993896484,0.0
2009-02-25,97.38999938964844,97.38999938964844,97.76799774169922,96.3949966430664,96.55999755859375,0.0
2009-02-26,98.33399963378906,98.33399963378906,98.7030029296875,97.33999633789062,97.41000366210938,0.0
2009-02-27,97.62000274658203,97.62000274658203,98.30999755859375,96.94400024414062,98.2979965209961,0.0
2009-03-02,97.05400085449219,97.05400085449219,97.8499984741211,96.91999816894531,97.20999908447266,0.0
2009-03-03,98.53500366210938,98.53500366210938,98.57099914550781,97.05999755859375,97.06999969482422,0.0
2009-03-04,98.99199676513672,98.99199676513672,99.45999908447266,98.21299743652344,98.4530029296875,0.0
2009-03-05,98.12999725341797,98.12999725341797,99.66000366210938,97.80000305175781,99.0199966430664,0.0
2009-03-06,98.33999633789062,98.33999633789062,98.46399688720703,96.5780029296875,98.12000274658203,0.0
2009-03-09,98.91999816894531,98.91999816894531,99.16000366210938,97.94999694824219,97.95500183105469,0.0
2009-03-10,98.77999877929688,98.77999877929688,99.06400299072266,97.93000030517578,98.94000244140625,0.0
2009-03-11,97.25,97.25,98.8030014038086,97.13999938964844,98.8030014038086,0.0
2009-03-12,97.31999969482422,97.31999969482422,98.38999938964844,95.66999816894531,97.25700378417969,0.0
2009-03-13,97.94000244140625,97.94000244140625,98.572998046875,97.16999816894531,97.33899688720703,0.0
2009-03-16,98.19999694824219,98.19999694824219,98.60600280761719,98.0,98.08000183105469,0.0
