Date,Adj Close,Close,High,Low,Open,Volume
2008-12-31,71.47526550292969,90.23999786376953,90.97000122070312,88.87000274658203,89.08000183105469,193987200.0
2009-01-02,73.6296615600586,92.95999908447266,93.44000244140625,89.8499984741211,90.44000244140625,227566300.0
2009-01-05,73.5425033569336,92.8499984741211,93.66000366210938,91.88999938964844,92.62999725341797,240349700.0
2009-01-06,74.0335922241211,93.47000122070312,94.44999694824219,92.68000030517578,93.63999938964844,328260900.0
2009-01-07,71.81582641601562,90.66999816894531,92.26000213623047,90.19999694824219,92.0,280899200.0
2009-01-08,72.10889434814453,91.04000091552734,91.08999633789062,89.66999816894531,90.16000366210938,263834400.0
2009-01-09,70.56438446044922,89.08999633789062,91.31999969482422,85.36000061035156,91.16000366210938,330953600.0
2009-01-12,68.86935424804688,86.94999694824219,88.91000366210938,86.41000366210938,88.83999633789062,277858500.0
2009-01-13,68.99612426757812,87.11000061035156,87.87999725341797,86.19999694824219,86.7300033569336,356432300.0
2009-01-14,66.82586669921875,84.37000274658203,85.75,83.16000366210938,85.54000091552734,435491600.0
2009-01-15,66.84964752197266,84.4000015258789,85.25,81.72000122070312,84.12000274658203,532647300.0
2009-01-16,67.37239837646484,85.05999755859375,85.98999786376953,83.05000305175781,85.86000061035156,399237200.0
2009-01-20,63.8160514831543,80.56999969482422,85.05999755859375,80.05000305175781,84.2300033569336,419855200.0
2009-01-21,66.57243347167969,84.05000305175781,84.23999786376953,80.47000122070312,81.94000244140625,364360700.0
2009-01-22,65.54275512695312,82.75,84.04000091552734,81.16999816894531,82.41999816894531,427940300.0
2009-01-23,65.82788848876953,83.11000061035156,83.98999786376953,80.56999969482422,80.9000015258789,386800600.0
2009-01-26,66.27934265136719,83.68000030517578,85.36000061035156,82.80999755859375,83.58999633789062,317978800.0
2009-01-27,66.95262145996094,84.52999877929688,85.1500015258789,83.30000305175781,84.12999725341797,273789700.0
2009-01-28,69.21788787841797,87.38999938964844,87.94999694824219,86.06999969482422,86.4000015258789,330007000.0
2009-01-29,66.96843719482422,84.55000305175781,87.48999786376953,84.47000122070312,86.11000061035156,294392500.0
2009-01-30,65.60611724853516,82.83000183105469,85.4000015258789,82.20999908447266,84.9800033569336,383383600.0
2009-02-02,65.4080810546875,82.58000183105469,83.18000030517578,81.30999755859375,81.56999969482422,288233300.0
