Date,Adj Close,Close,High,Low,Open,Volume
2008-12-31,0.12940795719623566,0.12940795719623566,0.12940795719623566,0.1289973109960556,0.12903724610805511,0.0
2009-01-01,0.12903225421905518,0.12903225421905518,0.12940795719623566,0.128072127699852,0.12903724610805511,0.0
2009-01-02,0.12902893126010895,0.12902893126010895,0.12912389636039734,0.12895405292510986,0.1290489137172699,0.0
2009-01-05,0.12901727855205536,0.12901727855205536,0.1291489154100418,0.12893742322921753,0.1290339231491089,0.0
2009-01-06,0.12898898124694824,0.12898898124694824,0.12914390861988068,0.12895405292510986,0.129008948802948,0.0
2009-01-07,0.1290222704410553,0.1290222704410553,0.12916892766952515,0.12889587879180908,0.12898732721805573,0.0
2009-01-08,0.12896069884300232,0.12896069884300232,0.12912222743034363,0.12892912328243256,0.12903724610805511,0.0
2009-01-09,0.12871834635734558,0.12871834635734558,0.12910056114196777,0.12871834635734558,0.12895239889621735,0.0
2009-01-12,0.12896735966205597,0.12896735966205597,0.12912888824939728,0.12889088690280914,0.1289590448141098,0.0
2009-01-13,0.12893077731132507,0.12893077731132507,0.129130557179451,0.12890085577964783,0.1289723515510559,0.0
2009-01-14,0.1289474070072174,0.1289474070072174,0.129088893532753,0.1288992017507553,0.1289324313402176,0.0
2009-01-15,0.12889587879180908,0.12889587879180908,0.12905557453632355,0.12879128754138947,0.12891748547554016,0.0
2009-01-16,0.1291188895702362,0.1291188895702362,0.1291188895702362,0.12879958748817444,0.12889587879180908,0.0
2009-01-19,0.1288992017507553,0.1288992017507553,0.1290622353553772,0.12884272634983063,0.1288975328207016,0.0
2009-01-20,0.1288992017507553,0.1288992017507553,0.12912723422050476,0.12878631055355072,0.12887096405029297,0.0
2009-01-21,0.12888258695602417,0.12888258695602417,0.12907390296459198,0.12877637147903442,0.1288992017507553,0.0
2009-01-22,0.12888093292713165,0.12888093292713165,0.1290489137172699,0.12882612645626068,0.128909170627594,0.0
2009-01-23,0.12891913950443268,0.12891913950443268,0.12909722328186035,0.12880456447601318,0.1289208084344864,0.0
2009-01-26,0.12893077731132507,0.12893077731132507,0.1290755569934845,0.12882114946842194,0.12902392446994781,0.0
2009-01-27,0.1289208084344864,0.1289208084344864,0.12908221781253815,0.12880954146385193,0.1289457380771637,0.0
2009-01-28,0.12892912328243256,0.12892912328243256,0.12908722460269928,0.12880291044712067,0.12890584766864777,0.0
2009-01-29,0.12895239889621735,0.12895239889621735,0.1291055530309677,0.1288510411977768,0.12892745435237885,0.0
2009-01-30,0.12944313883781433,0.12944313883781433,0.12944313883781433,0.12887096405029297,0.1289457380771637,0.0
2009-02-02,0.1289706826210022,0.1289706826210022,0.1291338950395584,0.12890417873859406,0.12896735966205597,0.0
2009-02-03,0.12900063395500183,0.12900063395500183,0.12917560338974,0.12888258695602417,0.12897732853889465,0.0
2009-02-04,0.12899397313594818,0.12899397313594818,0.1291472315788269,0.12890085577964783,0.12900228798389435,0.0
2009-02-05,0.12898565828800201,0.12898565828800201,0.1291472315788269,0.1289108395576477,0.1289956420660019,0.0
